Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16/09/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nigeria,NGA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.61174,,,,84.33477,,,,,,,,,,
Nigeria,NGA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,21.23169,,23.00061,,,,,44.69118,37.79049,38.41701,41.90828,44.84531,28.78324,32.33508,31.2264,36.15916,28.45799,,,21.63038,22.10538,,,,,,,,,29.79998,30.88668,32.71757,31.44496,,40.6197,40.16487,31.85068,28.44015,22.34335,,23.19708,,,,,,,,,,
Nigeria,NGA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0689,26.87299,,37.05653,,,,,,,47.06915,,,,,,,,,,
Nigeria,NGA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.08366,38.35527,38.969,40.62854,,,,61.00533,,,,,,,,,,
Nigeria,NGA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04106,,,,,,,,,,,,,,
Nigeria,NGA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.58191,0.61546,0.6331,0.65999,,,,0.72203,0.75333,0.74564,0.74349,0.75174,0.74734,0.7013,0.67649,,0.79799,0.81294,,0.83242,0.78217,,,,,,,,,0.82335,0.81514,0.82727,0.81157,,0.82804,0.83964,0.84907,0.85558,0.87303,0.88796,0.89722,0.90817,0.9544,0.95258,0.95682,,0.93032,,,,
Nigeria,NGA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246062884,,,2.707068899,,,,,
Nigeria,NGA,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,,1381142735,1479483118,1566504548,1644183921,1854368473,1953976306,2418568582,3113479307,4092817196,4877191064,5809897600,8911979400,12375924700,17511572000,30803330100,40743592000,44212277500,48450711200,55883666400,72131911100,84477617800,1.17792E+11,1.38961E+11,1.85679E+11,2.36983E+11,3.11216E+11,3.57278E+11,4.11784E+11,4.48951E+11,0,1.54338E+11,6.37517E+11,9.17401E+11,1.09337E+12,1.03278E+12,1.08593E+12,1.18762E+12,1.35008E+12,1.42865E+12,
Nigeria,NGA,"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95983E+11,2.9729E+11,3.07161E+11,2.96208E+11,2.96227E+11,2.99702E+11,3.12738E+11,3.23097E+11,3.30219E+11,3.38275E+11,3.34965E+11,3.63192E+11,4.1537E+11,4.40632E+11,4.82781E+11,5.10344E+11,5.73813E+11,5.94602E+11,6.36865E+11,6.84251E+11,7.34751E+11,7.74753E+11,8.10763E+11,8.6656E+11,9.36915E+11,9.70246E+11,9.59646E+11,9.60399E+11,9.65452E+11,,
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.134786,2082.693132,2173.308976,2125.63965,2079.134407,2069.024217,2141.347819,2187.134968,2213.016735,2202.409804,2306.114579,2434.246219,2780.792362,2964.36306,3241.724448,3467.105106,3690.840171,3934.842374,4170.732886,4420.974183,4703.205009,4922.702617,4982.946471,5225.174455,5507.1704,5426.332967,5234.67786,5190.354386,5276.718424,5348.339797,
Nigeria,NGA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.636742974,1.972046699,1.733252637,2.291706527,1.50450381,1.94248949,1.377870277,2.27229699,2.575487869,2.079402442,1.943554763,0.693464875,1.001823781,1.048131542,1.271292136,1.026940431,2.074996117,2.164283466,2.424619925,2.822309344,2.985065126,3.167976149,3.357517719,5.228166852,4.870112381,5.253100298,4.475404043,3.974388196,4.09389779,2.725063758,2.319955144,2.090281614,1.939516198,2.610995781,1.661871492,1.380368139,1.094801889,1.271375867,1.316285145,1.464124667,1.077640167,1.083540155,1.101875487,1.003460039,1.008735243,1.197692399,1.480592038,1.600188822,1.022834376,,
Nigeria,NGA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19925432948,19081341499,14085070227,5049796215,6455083890,9221702452,8653663967,11841639160,10170366314,18067694131,19409061326,11967183573,13934281442,11559876377,15692394967,28994791418,75635732209,27692279082,48512841051,31699611480,27569264809,19404989052,63161240720,9934180645,35790760256,9902215061,-2227016953,-279003863.7,192981551.7,,
Nigeria,NGA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,1358054.804,10741.37211,20338.58456,61563.05264,2567940.967,2629500.911,3705503.699,16362983.17,18152587.68,25775452.74,8690263.504,4291017.311,3050484.209,2777328.834,1512239.103,1265683.748,1742.519779,8542.06393,0,0,0,0,0,285592.4939,507196.9261,90869.29075,115194.9429,26515.76574,0,0,36156.21488,42167.73488,57646.85064,67836.338,56769.91644,335349.828,983828.5038,6093480.748,6131268.418,25094142.83,83264726.23,95799782.34,151453856.1,171095694.6,18659531.61,14665978.16,19083180.19,25256120.09,29752151.89,,
Nigeria,NGA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,10.22888394,8.37901972,12.35380584,16.98391566,20.24690142,21.11413379,21.74666049,25.56539337,20.75457679,17.23468769,16.44140447,19.11945944,19.22974673,13.23251418,16.05229318,16.38540378,,10.65532054,13.25281167,10.92719416,11.37307435,17.55511398,17.38115096,,,,,,46.06995548,52.27521525,8.078416641,13.87014611,12.59068015,11.09128267,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,,,,,,,,,,,,,,,,,,,,,,28229474383,30305467164,33493514013,29416495275,39546800890,41625673314,45959539820,66341210785,76143695878,87960482390,1.1503E+11,1.59955E+11,2.31022E+11,3.70156E+11,6.19852E+11,7.80483E+11,8.48327E+11,8.38527E+11,8.91287E+11,9.84081E+11,1.14668E+12,1.35853E+12,1.63505E+12,1.96856E+12,2.32631E+12,2.68908E+12,2.91326E+12,3.26382E+12,3.40669E+12,3.57864E+12,4.52745E+12,5.58882E+12,7.23332E+12,8.68543E+12,8.97377E+12,8.90324E+12,1.00445E+13,1.24555E+13,1.67811E+13,
Nigeria,NGA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-322404731.9,-317830323.4,-259762004.8,-245780624.4,-344889402.2,-300993980.1,-267954640.9,-329553408.9,-302113957.7,-267954640.9,-352092958.1,-256637168.1,-101557285.9,86138613.86,2636248416,-1248062954,-2071954315,846673819.7,-1537689970,2719273128,6535122222,-1630869139,-560254840.2,992433194.2,2440430315,2803570647,746639304.4,3265903598,2679867748,7180829646,5957341405,5634930342,4646676355,1779839051,1366603412,3870118076,2958142541,3179519150,-1632894847,4874985178,16008585559,5049919248,6146919944,4372517330,11745200915,15866952058,38876168596,8642909336,35534695872,3508319575,29070483240,40852591016,85263903890,26010706231,34024993472,-161350.2993,-9251500059,-16813855.32,-8019170026,,
Nigeria,NGA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,89.38612615,85.94140115,75.75651206,58.95628791,46.39544698,54.94827038,50.04988787,43.75477314,52.48744487,53.12219353,48.40018216,43.77439439,44.47636408,42.06783621,37.20593267,36.58167005,38.42226127,40.55340148,38.278001,34.04928497,30.03794342,26.76865607,28.37089582,26.06325442,24.96612489,26.1664999,20.18003679,18.85976721,21.11545461,16.81501324,15.67631067,14.21112008,14.16872621,15.08353336,14.82717543,14.72495522,14.71561664,19.01838355,,
Nigeria,NGA,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,1.40435E+11,1.15272E+11,84706434643,76041051830,90896595877,84315177684,74551663626,77294966899,75703220359,95496457364,99862001359,1.13017E+11,1.08134E+11,97493479579,96552093740,1.15243E+11,1.13518E+11,1.12377E+11,1.03919E+11,1.08169E+11,1.55767E+11,1.8004E+11,2.05614E+11,2.0817E+11,2.2987E+11,2.16807E+11,3.02181E+11,2.65848E+11,3.21064E+11,3.39992E+11,3.28954E+11,3.30275E+11,3.81479E+11,3.89666E+11,3.88853E+11,3.65631E+11,3.60092E+11,3.87019E+11,,
Nigeria,NGA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-11.67455178,-22.89128009,5.971025891,22.79285034,-9.350828827,-5.593802378,6.979885186,-7.605908257,23.81863864,5.908010159,16.92782825,-8.244141744,-9.852311217,4.958745621,19.98309478,-3.242101378,-0.333430771,-8.538881303,1.76854169,59.38750736,15.2211523,10.76781124,0.226823639,12.75268307,-13.71692628,34.58341769,-15.97811356,22.28252039,1.739825946,-3.056185454,0.005660052,21.06498844,0.613700845,-0.31745754,-4.055392272,-0.952431994,5.220877983,,
Nigeria,NGA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293214288,0.286066321,0.225836706,0.219982409,0.225464807,0.244512968,0.238740179,0.27964762,0.272578249,0.307561651,0.257415133,0.378710192,0.37044127,0.361370547,0.351457337,0.344585387,0.338110663,0.32953889,0.321065099,0.312873728,0.304874296,0.297036739,0.301764051,0.306853429,0.301723023,0.36657392,0.361741718,0.378312309,,,
Nigeria,NGA,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,53594,67776,81958,99108,,14279,15045,15740,15688,107931,110834,73965,,
Nigeria,NGA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,4.5,4.5,4.5,4.5,4,4,4.5,4.5,4.5,4.5,4,4,4,
Nigeria,NGA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,7,
Nigeria,NGA,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,7.5,,,,,,
Nigeria,NGA,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,16.9,,,,,,
Nigeria,NGA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,
Nigeria,NGA,Other expense (% of expense),GC.XPN.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99040222,,,34.02239609,,,27.27667618,,,
Nigeria,NGA,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.126508082,1.367736057,1.612008408,2.410932882,2.644589471,2.743682177,3.379120747,5.656744515,6.03099125,7.003073003,6.134242472,2.134624577,3.428328837,2.722420584,0.575484655,0.862226307,1.377890665,1.899290585,3.755928862,1.838534607,1.727281355,4.316141263,8.300281433,9.298590486,5.622029929,4.804934141,4.837230823,4.153171553,6.475416681,2.253819745,1.522786642,1.406964204,5.693333124,2.6708867,3.096135574,2.650768494,1.069242344,0.680632415,0.818403589,1.341297185,1.008755769,1.10566248,1.705189339,1.843059278,0.929348044,0.695166977,0.647999618,1.024354142,1.497304769,1.612636776,2.162427931,2.543574484,2.408373608,2.833196904,3.43999244,3.813065586,3.953867108,2.299181498,2.357281738,,
Nigeria,NGA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34412,29.43704,30.62301,27.4427,30.67849,26.49258,31.07108,29.87093,23.80347,21.77806,18.54182,,
Nigeria,NGA,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10338701,,,,,,,,,,,,,16.41125237,,,,,22.29912387,,,,,29.13872383,,,,,,,,,,
Nigeria,NGA,"Plant species (higher), threatened",EN.HPT.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,
Nigeria,NGA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12557597,,,,,68.71003624,,,,,67.5543285,,,,,59.65813988,,,,,52.60906391,50.97308923,56.1296377,49.74068894,48.63337361,75.39899187,71.369601,71.79817438,,,
Nigeria,NGA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,74939.732,90499.952,105080.024,120770.969,137390.257,116135.141,130224.53,124059.821,125587.089,162131.637,155988.621,134625.321,133455.953,133295.326,135013.464,137868.6,137043.984,132908.939,144640.979,155364.438,163274.1763,171312.8095,188562.29,187613.213,174508.4,184046.2,203140.476,196351.827,332361.059,353503.934,314978.544,319145.794,295068.358,314942.187,288145.573,374421.704,318579.09,335201.39,316058.63,273156.3631,292211.7354,296799.949,301010.1259,,,,,,,,
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,28.57043974,32.72775174,35.29923043,32.84845543,45.77565498,51.57818039,59.17879299,60.6883739,59.82248235,68.05710635,50.90103987,81.89591854,81.73535324,62.06356377,80.45447504,90.88640879,89.30352924,87.13951419,97.07071366,87.07894818,89.59979699,90.05437307,100.8853363,95.5612729,91.48821054,85.90497516,82.00415692,76.96886648,75.76719123,74.49062162,75.56977626,104.6610474,101.9252137,123.6324847,129.3270294,111.752414,138.9094109,127.2446128,120.6350759,136.4262703,150.1980242,156.7971855,142.7292536,144.5254622,,,,,,
Nigeria,NGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,83.41282459,64.68484578,70.78095238,86.96982947,69.08198614,70.79883098,61.29853596,50.75343962,52.64415419,38.8199191,30.73559671,28.98499766,22.82795822,29.69723954,30.24165933,33.71725803,29.15224146,34.39162519,32.31093421,32.58560499,41.8648973,40.84535526,38.41433988,35.81224647,34.68499716,33.86074001,34.70248806,38.21719277,38.21244328,38.21552251,38.21627215,38.21768392,36.90051526,33.40061792,33.00055227,27.10082215,27.09983462,27.10090005,22.90033878,24.40182229,21.76148554,19.71364871,18.43991275,17.59131293,18.19512506,,,,,
Nigeria,NGA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,1.039616977,1.282490107,2.173911133,4.145624496,9.196012325,16.22593237,23.61050788,32.94425264,32.78034276,38.0388323,14.1306333,30.36500821,24.69285078,22.59634628,22.0563706,18.57413602,13.39577288,18.94680675,14.73071441,13.13698977,8.712028872,13.0743181,7.605614971,8.756115605,12.7208474,8.061105255,5.925627997,4.47019556,15.41074304,10.98077883,1.442369284,0.759128688,1.27642636,1.501725224,0.508209801,1.344193751,0.494173492,5.320757108,3.147320781,6.326957705,6.821622184,8.282230742,,
Nigeria,NGA,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,610000.0143,689999.9976,800000.0119,970000.0286,990000.0095,1100000.024,1210000.038,1009999.99,730000.0191,819999.9928,1000000,209999.9934,1460000.038,1419999.957,1580000.043,1710000.038,1570000.052,1480000.019,1740000.01,1740000.01,1870000.005,2509999.99,2990000.01,2130000.114,2980000.019,2339999.914,3799999.952,1799999.952,2890000.105,2720000.029,3059999.943,3269999.981,3279999.971,3390000.105,4019999.981,4230000.019,5139999.866,3869999.886,4800000.191,980000.0191,,,,,,,,,,,,
Nigeria,NGA,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,,,,,,,,,,,-16126000,-13440000,-9459000,-137501000,-103528000,-154384000,-278446000,23068000,1592551000,1233733000,1450383000,1725593000,2414671000,1012677000,-411208000,-953168000,-545265000,425446000,149998000,520606000,-121012000,-119400000,-207091000,-88999000,-315773000,-448401000,-690222000,-257874000,-24800000,-146070000,615560000,410010000,285466000,465301000,539796000,1925041000,174136000,2152273000,719309000,83356000,-884966000,441460000,-632120000,129364000,568202000,2234231000,737528000,587174000,1143699000,,
Nigeria,NGA,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,0,0,-3127000,0,0,0,0,-5237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452000000,0,0,0,-1441793000,0,0,0,0,1000000000,350000000,1775000000,2850000000,800000000,667312000,5800000000,3943352000,,
Nigeria,NGA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,6.925557065,11.27610458,9.551935614,12.62472941,7.84214025,6.216825315,3.771339833,8.82216017,13.99436118,13.2979996,14.63386909,7.025681876,8.463404204,18.22993087,24.46118082,25.65279661,41.61678212,57.72512622,60.28752564,71.86096862,65.4147052,71.85022084,64.70815343,120.8353236,105.1222241,81.48401987,64.31523613,54.51287296,58.54601975,50.2540591,51.1433515,44.92481719,35.59265421,37.74882041,31.53299334,15.82301941,4.15507074,4.604080042,4.078807562,5.748672944,4.503248527,4.557685103,4.145364486,4.319933463,4.603128574,6.0787502,7.892029408,11.11172365,12.41529025,,
Nigeria,NGA,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,790000.0215,,3009999.99,1129999.995,2819999.933,2210000.038,3220000.029,10750000,8489999.771,7090000.153,5300000.191,5130000.114,4260000.229,2710000.038,2519999.981,3349999.905,949999.9881,970000.0286,-29999.99933,600000.0238,550000.0119,2319999.933,3490000.01,3740000.01,2220000.029,3680000.067,15840000.15,3730000.019,930000.0072,1940000.057,2650000.095,1830000.043,1110000.014,1450000.048,200000.003,259999.9905,2799999.952,2769999.981,6989999.771,3839999.914,201960006.7,228750000,344029998.8,1649999.976,4539999.962,9109999.657,21489999.77,2779999.971,2700000.048,2589999.914,7440000.057,7880000.114,20309999.47,12090000.15,,
Nigeria,NGA,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,,,29999.99933,9999.999776,39999.99911,19999.99955,59999.99866,2319999.933,2559999.943,2390000.105,270000.0107,59999.99866,419999.9869,90000.00358,59999.99866,,19999.99955,9999.999776,9999.999776,,,59999.99866,59999.99866,129999.9952,170000.0018,9999.999776,,29999.99933,59999.99866,19999.99955,50000.00075,19999.99955,70000.0003,79999.99821,150000.006,250000,29999.99933,100000.0015,19999.99955,129999.9952,259999.9905,239999.9946,259999.9905,39999.99911,50169998.17,51110000.61,180000.0072,70000.0003,119999.9973,500000,1909999.967,3470000.029,3529999.971,2339999.914,7420000.076,11119999.89,16090000.15,13470000.27,,
Nigeria,NGA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,,41879875.16,11018902.24,23178524.97,32919950.69,32377748.6,28212461.63,17945642.21,15655016.68,31327827.16,14248886.99,4482030.035,27771859.32,157371582.3,167108232.3,876621324.9,816774041.6,856544673.3,549872704.1,250043007.2,296587337.3,585738409.8,448546824.8,1301055577,1637441657,1372487048,1422304440,1062820789,2272734507,15283868948,17974770556,18698256028,20926241069,19825290617,21182963707,22278623626,22292592362,22527311352,22800731750,22117335000,20942658197,22517199725,24525662840,,
Nigeria,NGA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,470000,750000,1660000,2600000,3000000,7470000,36180000,37160000,25000000,29500000,36210000,31440000,37660000,43650000,39580000,39930000,29570000,30850000,34640000,40470000,46730000,45910000,41610000,44150000,38230000,39600000,46480000,52350000,63590000,67620000,90580000,91380000,95500000,96040000,77390000,77770000,82460000,82510000,50720000,43100000,68930000,87990000,137110000,166320000,244220000,204200000,316850000,180310000,215170000,218320000,220820000,268040000,315280000,358380000,376590000,351400000,346400000,346430000,236810000,,
Nigeria,NGA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0,0,0.010509598,0.007090145,0.005000754,-0.01891162,0.000886761,0.002042612,0.002504549,0.026294637,-0.014978346,0.010193668,1.812937932,0.767269172,0.837771025,0.544200029,1.919487165,0.970057586,0.435185268,1.169212197,0.189087247,0.290822711,0.291072935,0.243256355,0.126817634,0.180489611,0.159487427,0.191189076,0.008309054,0.135372045,0.314803985,0.311969607,0.522516338,0.25091286,0.199048444,0.333088608,0.23835301,0.283957347,0.290184481,0.322510639,0.342300024,0.34680986,,
Nigeria,NGA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,22.91,23.76,24.95,25.71,26.87,26.11,27.36,27.81,30.82,33.45,30.42,26.96,28.13,30.97,29.84,28.45,28.1,27.76,28.45,30.1,29.97,30.85,31.47,32.99,35.29,36.78,37.53,42.69,46.72,49.19,55.71,60.05,63.71,65.54,67.53,70.42,73.17,77.36,80.77,81.81,81.44,85.36,88.89,94.43,99.59,105.97,99.23,105.45,93.29,105.9,100.13,112.61,111.1,123.92,125.77,124.55,,,,
Nigeria,NGA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,3.84290216,3.84290216,3.84290216,3.84290216,3.84290216,3.733104955,3.293916137,3.293916137,3.403713341,3.458611944,3.458611944,3.458611944,3.458611944,3.458611944,3.458611944,3.458611944,3.513510546,3.513510546,3.733104955,3.84290216,3.513510546,3.513510546,3.513510546,3.733104955,3.84290216,3.84290216,3.952699364,3.952699364,4.172293773,4.282090978,4.611482592,4.831077001,5.270265819,5.380063024,5.709454637,5.709454637,5.819251842,5.874150444,6.148643456,6.587832274,6.807426683,6.917223887,7.081919694,7.136818297,7.027021092,6.807426683,7.027021092,7.027021092,7.356412706,7.356412706,7.356412706,7.356412706,7.136818297,7.136818297,7.136818297,7.136818297,,,,
Nigeria,NGA,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392,,,,,,,,,,,,,,,,,,,,,20560,17182,19332,,,,,,,
Nigeria,NGA,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08,16.08,16.08,16.08,15.31,15.31,15.31,
Nigeria,NGA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7,33.4,31.2,31.3,29.2,27.6,26.1,
Nigeria,NGA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,15.6,,,,,,
Nigeria,NGA,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.7,785.7,785.7,785.7,785.7,785.7,
Nigeria,NGA,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.374713928,,0.381459713
Nigeria,NGA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
